t,x_1,x_2,x_3,x_4,x_5,x_6,x_7,x_8,x_9,x_10,x_11,x_12,x_13,x_14,x_15,x_16,x_17,x_18,x_19,x_20,x_21,x_22,x_23,x_24,x_25,x_26,x_27,x_28,x_29,x_30,x_31,x_32,x_33,x_34,x_35,x_36,x_37,x_38,x_39,x_40,x_41,x_42,x_43,x_44,x_45,x_46,x_47,x_48,x_49,x_50,y
0.92066944,0.15355285,0.06669203,0.097405106,0.0030660594,0.021242706,0.17433381,0.07236411,0.140957,0.23401077,0.06744399,0.010894218,0.057795282,0.19135982,0.14105786,0.22684775,0.04480435,0.1583198,0.0122233415,0.06457496,0.1293229,0.10726378,0.1417168,0.0062254304,0.11841631,0.19828226,0.0017139914,0.20163648,0.19915032,0.0017516264,0.06963403,0.23861147,0.12823504,0.047809374,0.08497956,0.20430864,0.13437198,0.078342095,0.19810015,0.19558498,0.19970392,0.23870143,0.24219333,0.096268885,0.098965265,0.13243084,0.042043135,0.2505075,0.0019604727,0.11582128,0.14543264,0.5796971
0.236951,0.08615819,0.17484638,0.119277395,0.17028171,0.18428183,0.094264604,0.22759065,0.04146833,0.2128224,0.17738596,0.06201115,0.22020672,0.20749274,0.081109226,0.10767039,0.099150844,0.21288775,0.15520443,0.044230364,0.1428079,0.064654864,0.057927035,0.20326193,0.17980978,0.19990413,0.024333054,0.026535878,0.22022381,0.17633869,0.02656531,0.04385731,0.19323093,0.103641756,0.1517234,0.19140899,0.009225721,0.21093518,0.06419252,0.0435898,0.12654099,0.17412613,0.106904306,0.2036245,0.051186007,0.06744081,0.17426693,0.08970672,0.039571185,0.07919305,0.121910416,0.512425
0.17012931,0.043843992,0.12826198,0.12756342,0.04890585,0.22704656,0.21952343,0.1055586,0.13382702,0.17160487,0.13123116,0.176649,0.020385087,0.070044175,0.06422845,0.06719209,0.22859427,0.20681117,0.23210801,0.16078955,0.09121796,0.11657712,0.22875066,0.097301066,0.018357145,0.006359792,0.1426671,0.06886811,0.1982354,0.17347907,0.10895665,0.003910191,0.18871844,0.023834486,0.19590835,0.19386245,0.22066212,0.016214617,0.04862748,0.133763,0.12703283,0.047520727,0.052005358,0.12354877,0.031069497,0.22398947,0.060296427,0.19111682,0.029938802,0.22312069,0.13199203,0.50742626
0.95482427,0.21739459,0.17021082,0.24869439,0.11270055,0.018355576,0.103823125,0.04798034,0.20712256,0.18517588,0.047548883,0.25247458,0.025788274,0.18544883,0.04729342,0.13648319,0.15328114,0.17638083,0.11571886,0.0014825062,0.057369336,0.24386327,0.18277603,0.047798682,0.04343282,0.15133896,0.038624223,0.2010203,0.21475713,0.073759355,0.15397193,0.1798267,0.23473237,0.11851295,0.036753893,0.018932354,0.09036062,0.14581774,0.023997633,0.07553736,0.016371917,0.082510516,0.2175859,0.1393805,0.25173604,0.10682308,0.06908006,0.06699416,0.0015690834,0.14523031,0.101931155,0.5398014
0.16399583,0.0581159,0.21543682,0.20174251,0.19741383,0.22613718,0.14828376,0.062167462,0.10112498,0.119969465,0.050045304,0.017294457,0.119608,0.0860942,0.16076444,0.15066382,0.18333194,0.14321007,0.05932254,0.18505573,0.17191781,0.18267775,0.14084971,0.14684947,0.18415694,0.03853483,0.068916835,0.1138268,0.022118757,0.06797218,0.1839068,0.1280109,0.14057086,0.08927178,0.16932173,0.13245721,0.15215692,0.095372945,0.17991816,0.13680074,0.16695899,0.033401262,0.11665187,0.052583344,0.02532018,0.17877895,0.20489977,0.14853115,0.20277478,0.20448573,0.09487887,0.507444
0.82441175,0.008061158,0.25107142,0.18953513,0.03090305,0.17889908,0.08778177,0.07256348,0.008612599,0.039048597,0.15999249,0.037869427,0.20720953,0.21025212,0.06277566,0.18310037,0.1755269,0.09059787,0.10510519,0.14210646,0.19490765,0.15577361,0.077152334,0.20642672,0.05884071,0.046609342,0.24075548,0.1900887,0.065340266,0.12326234,0.15499285,0.15477315,0.2458059,0.10124728,0.073401794,0.011111757,0.25400332,0.00601003,0.053664006,0.18169315,0.051117968,0.09111864,0.062256858,0.07540777,0.057797175,0.0589687,0.21615346,0.037896115,0.15524533,0.15780675,0.22905815,0.52805847
0.76398593,0.18266769,0.21636291,0.09303773,0.03919211,0.0931557,0.12804931,0.1146252,0.18124178,0.12689775,0.15902914,0.13359316,0.026274992,0.111157864,0.09169193,0.22069557,0.14592153,0.111981794,0.009143884,0.026821792,0.004807334,0.16430008,0.0931338,0.16355552,0.13929561,0.19291492,0.12885214,0.08453436,0.2255375,0.0026230211,0.006309989,0.20730466,0.212283,0.043206327,0.0082763685,0.16941549,0.03067732,0.17736441,0.09297805,0.20220979,0.016416786,0.11177449,0.22418526,0.090784356,0.14378095,0.21779107,0.19480081,0.19519982,0.16406663,0.13514239,0.13997804,0.52615386
0.61311847,0.017110027,0.17686318,0.1010784,0.07087538,0.06905762,0.0693803,0.05732061,0.05540282,0.20913899,0.014914822,0.13912028,0.20656364,0.2056073,0.009325612,0.07811964,0.19838035,0.11484069,0.22816294,0.035135683,0.12126437,0.21474327,0.11638406,0.16871269,0.13110264,0.22681122,0.023215972,0.024488794,0.077797994,0.23350462,0.22693512,0.2500036,0.22174908,0.071937576,0.11243599,0.08928142,0.23418708,0.13975452,0.1329236,0.08026118,0.070227705,0.06644194,0.05295569,0.13194494,0.055567876,0.1526592,0.023777938,0.0,0.19680376,0.17333089,0.17620271,0.52878326
0.8081361,0.18615228,0.039180793,0.15172902,0.05253487,0.13330074,0.09126119,0.11642039,0.012801849,0.04728456,0.1514923,0.047045846,0.049229283,0.16626215,0.10728453,0.20890777,0.2573597,0.071297094,0.06813341,0.1630924,0.08455392,0.020012967,0.04365502,0.03562253,0.27228615,0.15754277,0.21201229,0.17457883,0.06764177,0.26151735,0.20528524,0.01563881,0.06636647,0.2276653,0.08802027,0.2703928,0.01295521,0.09272484,0.18361722,0.13808262,0.09694404,0.19907326,0.042535104,0.14364801,0.08903755,0.11966367,0.16605759,0.07743948,0.12865815,0.18883595,0.066537514,0.5132226
0.25157186,0.109589264,0.12575288,0.21648921,0.13943249,0.14794143,0.042239066,0.018875629,0.22093683,0.1341611,0.029849943,0.051751427,0.14731221,0.19160515,0.063283816,0.2336918,0.07151476,0.0786933,0.20718922,0.1371428,0.018991143,0.12990099,0.13346666,0.029030249,0.1046899,0.06992779,0.09769625,0.023520451,0.2107398,0.0385073,0.107791,0.008751246,0.10941264,0.23304312,0.17697883,0.049081262,0.20446481,0.24081667,0.23088178,0.13887244,0.072576374,0.15718904,0.075858906,0.16758932,0.1241595,0.15199275,0.23333438,0.17561027,0.15434298,0.120194554,0.060584657,0.51115
0.84125865,0.043633815,0.08305436,0.1708182,0.2276801,0.038882967,0.028433423,0.09519602,0.21012583,0.18236725,0.053998563,0.06997724,0.015610693,0.18752933,0.2181262,0.0939246,0.026251845,0.14353777,0.08977803,0.07969416,0.19915716,0.18030721,0.19529359,0.17872883,0.07221155,0.18077902,0.1254237,0.021164631,0.026428336,0.22300388,0.064964406,0.16714911,0.0059747943,0.08243021,0.16553476,0.15300463,0.058180384,0.20032611,0.22039025,0.17903179,0.024946809,0.03629298,0.19204897,0.11847291,0.13332777,0.18154877,0.05450446,0.21968372,0.19452026,0.17137246,0.057651967,0.5332595
0.65665233,0.113382526,0.051471714,0.10885894,0.18595122,0.13268588,0.03984597,0.19621634,0.18454416,0.22337985,0.2331484,0.20434266,0.17608465,0.10041873,0.10370281,0.14627793,0.14740413,0.057595633,0.21873924,0.116413526,0.06385362,0.19903925,0.1618045,0.12012552,0.09410305,0.0037590954,0.012570209,0.22054107,0.121655546,0.06536469,0.08001202,0.056567222,0.016999757,0.21252689,0.21658534,0.060705952,0.053819805,0.13965718,0.12708233,0.18060677,0.15770327,0.05523466,0.0434563,0.189763,0.049620762,0.090694815,0.080671914,0.14610708,0.18924165,0.07924887,0.23727037,0.51459706
0.067319795,0.050542083,0.0042289244,0.17438518,0.1495222,0.004934817,0.10556372,0.17505573,0.0808251,0.09510835,0.08745786,0.078057274,0.17905752,0.22813475,0.1859192,0.17876649,0.15651794,0.04482062,0.14183675,0.058623698,0.061239824,0.1871033,0.2431446,0.023537664,0.034303207,0.023997495,0.12583885,0.2419513,0.02002449,0.106923945,0.18532272,0.05703047,0.23980384,0.11454505,0.07076496,0.061261624,0.24784441,0.15913995,0.19091894,0.17311724,0.08670978,0.23281918,0.019836009,0.12398445,0.099513136,0.22587337,0.027506877,0.24939066,0.00024079886,0.11647266,0.036848992,0.5020731
0.3659739,0.1301764,0.21306537,0.16252998,0.08554142,0.1832642,0.0921841,0.08415091,0.13247381,0.04297026,0.23077382,0.03346361,0.13068861,0.02420492,0.0011294711,0.22501442,0.15878199,0.08352433,0.103613034,0.049448255,0.22880106,0.020742081,0.12237941,0.11481609,0.0114626065,0.15829273,0.18240067,0.23632169,0.16122448,0.1733382,0.095788315,0.13997038,0.06084994,0.19168931,0.11123206,0.19159839,0.09507282,0.19917196,0.152237,0.16618228,0.05990244,0.107685804,0.14629821,0.019710151,0.14075008,0.18928908,0.099465884,0.18133883,0.18130307,0.10664073,0.13637918,0.5260868
0.74909574,0.13718586,0.07922646,0.07596581,0.0011621205,0.11887851,0.17250074,0.19173357,0.014346792,0.23656043,0.23862584,0.14053002,0.02872765,0.080039404,0.12971677,0.24601063,0.01645156,0.15568936,0.20039095,0.107417285,0.0018501689,0.028133174,0.09118851,0.21650276,0.22155994,0.23063433,0.018595202,0.14956813,0.1652513,0.10443424,0.16850296,0.20841494,0.16505039,0.06584465,0.0722531,0.24203245,0.10389009,0.037866205,0.0885911,0.06687332,0.12580724,0.12401251,0.14076352,0.022892732,0.12061674,0.15250592,0.022181412,0.051259667,0.022380978,0.2282638,0.1970082,0.54080915
0.8216793,0.10345182,0.10447243,0.074476965,0.16240157,0.1811492,0.07635546,0.15647642,0.16762984,0.09185134,0.21254036,0.22427456,0.13724247,0.21753979,0.07710902,0.14603795,0.19411905,0.11367267,0.21467358,0.0051153363,0.17802005,0.09327604,0.22082566,0.05233251,0.09068074,0.16247286,0.20346355,0.07563669,0.18929538,0.11267212,0.06783416,0.13494691,0.20640598,0.11577301,0.13670146,0.0033769952,0.20578945,0.06131649,0.04041416,0.21157561,0.018147968,0.2114245,0.13576302,0.047821946,0.18275079,0.029639393,0.10957309,0.1111278,0.12552299,0.07759576,0.053238984,0.53157693
0.17001867,0.12390381,0.2053764,0.08088691,0.1467774,0.19607595,0.15754713,0.08144099,0.1765174,0.05601817,0.1275159,0.23066834,0.1450737,0.25093517,0.11687136,0.15508091,0.018958919,0.020776719,0.07603744,0.061653186,0.08775655,0.19522952,0.12266703,0.046504065,0.19966596,0.036748987,0.050197557,0.016450152,0.1056964,0.112234354,0.24710809,0.046189323,0.04594916,0.14826024,0.082701445,0.20460579,0.1341551,0.14178956,0.23518784,0.18115512,0.0913769,0.10310925,0.10749737,0.10640781,0.20718007,0.14263318,0.20443122,0.0071954955,0.18724117,0.17570005,0.051905543,0.5027451
0.49352145,0.10856793,0.11071272,0.23343945,0.08157155,0.14158346,0.22943212,0.17943695,0.095035605,0.06577706,0.035158943,0.14625391,0.13389432,0.1940239,0.109040484,0.118405886,0.24573548,0.17523533,0.2308349,0.10391212,0.06012201,0.07625354,0.020332903,0.15542853,0.098896444,0.036456317,0.045408107,0.17432608,0.10712459,0.13622122,0.22136654,0.18215644,0.024346346,0.023425031,0.09787434,0.079857334,0.19434333,0.11421928,0.010134301,0.11781921,0.2520269,0.11276355,0.092210814,0.24664958,0.22283815,0.025922537,0.1643035,0.11525631,0.1617182,0.044062067,0.036495157,0.5385896
0.71232,0.07182636,0.041570373,0.22213924,0.10383986,0.22056806,0.1380666,0.18150291,0.03505964,0.09526492,0.07572594,0.14556497,0.010315984,0.120543875,0.16503622,0.0102433385,0.06813146,0.01440859,0.084484555,0.20576395,0.114489846,0.18052521,0.03844681,0.17784847,0.22567642,0.1878643,0.03144454,0.20549795,0.22655818,0.012756622,0.22627948,0.104447246,0.1736698,0.040848926,0.22101226,0.13998356,0.019240018,0.001280151,0.12686166,0.062077846,0.07617978,0.0135146035,0.1639077,0.116548166,0.21798725,0.20978451,0.21521159,0.10647031,0.07728815,0.15762876,0.17297162,0.5038014
0.14676808,0.10033951,0.15092595,0.17983027,0.047642987,0.0047175023,0.15015157,0.0655185,0.15387769,0.020085158,0.08421392,0.10068355,0.08816017,0.006384095,0.051966626,0.18898173,0.06254442,0.18598592,0.21063481,0.20727096,0.12276303,0.08913628,0.19376768,0.17596357,0.021715749,0.08399532,0.21200593,0.16766003,0.15501791,0.18879548,0.144932,0.051637735,0.21415699,0.04883934,0.10379612,0.21565422,0.16220286,0.16326378,0.21343723,0.19330321,0.10184778,0.07562361,0.20206659,0.22359185,0.17956132,0.008301471,0.12459297,0.03841557,0.069839485,0.068133794,0.17233372,0.5072422
0.3238187,0.14527361,0.10907695,0.15423994,0.013029917,0.07684483,0.14123467,0.21387264,0.059594113,0.08702217,0.06618757,0.18050285,0.08583169,0.17930369,0.08896413,0.04041076,0.05382759,0.10287821,0.21980073,0.028815238,0.14848188,0.1620796,0.20501813,0.13664344,0.065743804,0.042260747,0.111730665,0.043738354,0.18969765,0.12506133,0.14694819,0.15986106,0.024295291,0.2241321,0.17636828,0.09196692,0.14546953,0.11774229,0.16395201,0.22532324,0.064920224,0.067395724,0.17906894,0.1953643,0.18968529,0.12654239,0.17673683,0.20116758,0.08567064,0.13964453,0.22533686,0.52347
0.17945513,0.025895847,0.23487993,0.21204065,0.09289443,0.23765211,0.03665213,0.0140548805,0.0875989,0.11963965,0.106666215,0.23089842,0.1190281,0.010389258,0.10202738,0.06523733,0.020279301,0.07981546,0.07499885,0.04436953,0.09007442,0.23523515,0.12057026,0.21958871,0.19020237,0.15181175,0.16679378,0.20868655,0.033133436,0.075839065,0.024032671,0.16828758,0.12215765,0.21954073,0.036681615,0.0093288915,0.110417224,0.16961633,0.18336649,0.038104907,0.020669863,0.22440381,0.20144092,0.0507664,0.2259936,0.14378145,0.09764183,0.19592346,0.06506312,0.00480862,0.22705913,0.5061788
0.8575354,0.15074997,0.13896058,0.096535645,0.16208939,0.050672274,0.10271859,0.12834121,0.15806974,0.013325942,0.15337905,0.20682831,0.092902645,0.07663994,0.10823754,0.13436212,0.14649282,0.15581879,0.172064,0.08806406,0.03991706,0.23363177,0.0045867222,0.1172133,0.16611986,0.032589383,0.23488322,0.092529476,0.12213118,0.2074245,0.13055117,0.07289124,0.062077686,0.20153718,0.0567044,0.08043744,0.16061194,0.2291357,0.15644877,0.0031239854,0.10912474,0.13592856,0.092238784,0.18929459,0.22731292,0.17715658,0.20436206,0.16000892,0.09124501,0.067487486,0.19064933,0.52394366
0.42274508,0.24208793,0.0959248,0.26245967,0.04029298,0.17477404,0.12611409,0.22114128,0.15024586,0.100766145,0.16642487,0.20130563,0.12757014,0.00671858,0.10113168,0.019773634,0.044757806,0.05985282,0.01364796,0.21102609,0.11289999,0.042218648,0.2575119,0.04232912,0.09395076,0.22833481,0.103592895,0.030227562,0.14870797,0.061919495,0.078685984,0.23549585,0.09860365,0.20426016,0.077299215,0.15602309,0.007536357,0.123296715,0.08767264,0.11000683,0.12078053,0.18012303,0.041434992,0.13267691,0.028255302,0.22973382,0.08414135,0.25599414,0.035956148,0.07462049,0.17054816,0.5236559
0.49800238,0.095871985,0.16559133,0.21575038,0.06862014,0.13956858,0.21361588,0.1908221,0.07850354,0.12927862,0.20271616,0.21003205,0.04774505,0.16061695,0.21714576,0.015543019,0.15649691,0.20187896,0.17014287,0.15135123,0.07006183,0.18219878,0.19650951,0.21436217,0.13539217,0.07312225,0.080723986,0.19344935,0.13212739,0.20135556,0.05794261,0.04963457,0.07995338,0.10535379,0.06311677,0.16068603,0.15447572,0.14212659,0.12492173,0.09255307,0.042446937,0.042748492,0.09058146,0.18555212,0.18275529,0.19753696,0.08497446,0.06841621,0.08369706,0.05208273,0.002319427,0.515848
0.7484951,0.18418503,0.111376666,0.0044808625,0.11288507,0.13124153,0.20304063,0.21089336,0.16300943,0.17489432,0.07026596,0.19528368,0.046625674,0.068227425,0.017104192,0.18722679,0.0032320605,0.052997243,0.07672161,0.10071788,0.06556793,0.0037256447,0.06487904,0.16673806,0.13717154,0.20256013,0.050438985,0.09913793,0.13702857,0.20021257,0.1038434,0.00507023,0.16819677,0.07421766,0.0716793,0.23444414,0.08112193,0.059926383,0.19666888,0.19600238,0.19472225,0.16123357,0.17952913,0.0415014,0.20964922,0.17778808,0.20572633,0.09902198,0.242839,0.10776518,0.14560908,0.53229594
0.5672624,0.1736976,0.18359111,0.14804535,0.15541677,0.029155195,0.06775303,0.016776035,0.14116794,0.22378449,0.22782186,0.10314968,0.14690979,0.034011412,0.12683408,0.122627944,0.045388974,0.15243486,0.12600912,0.16538015,0.041543383,0.0581379,0.054075018,0.07477355,0.01755704,0.027326033,0.11540907,0.10650303,0.038420327,0.17377838,0.0075892317,0.21074143,0.23265643,0.23166922,0.23262425,0.22735223,0.02783526,0.1862449,0.20025879,0.103462905,0.12186109,0.10824604,0.058249164,0.19836411,0.06660112,0.20209944,0.14794853,0.044821974,0.13314332,0.23140265,0.06537399,0.5414531
0.45377296,0.13555786,0.2407437,0.00948339,0.09027944,0.03329927,0.07968998,0.077748895,0.0003839554,0.2054307,0.05413194,0.18904853,0.11754063,0.03173459,0.18272507,0.078201585,0.18815692,0.06860586,0.2014403,0.14494894,0.19859198,0.11391942,0.12836233,0.2293779,0.14343162,0.022441383,0.17056938,0.17895237,0.16419318,0.08927666,0.04136187,0.21993314,0.04839047,0.105058536,0.22403798,0.042562548,0.043403685,0.035480905,0.16014685,0.19709891,0.053222828,0.008279356,0.22777697,0.21880244,0.18247832,0.060965657,0.16219784,0.2218358,0.03071613,0.1178337,0.11519848,0.518922
0.13374029,0.16225798,0.029934494,0.05279356,0.18784453,0.13941796,0.22013299,0.14268488,0.14054355,0.03112362,0.13312274,0.22392441,0.0758864,0.08778911,0.19638744,0.22328246,0.008902115,0.23260619,0.10288709,0.20474449,0.12123211,0.060635284,0.18844068,0.1528216,0.11290265,0.07992594,0.16838448,0.081518665,0.1559914,0.15188733,0.12763186,0.13685901,0.13290897,0.014955625,0.13082518,0.2035205,0.21319245,0.1235928,0.04035627,0.043711543,0.19780776,0.14137961,0.118667535,0.20642279,0.12796304,0.19502811,0.07991489,0.09705801,0.07819698,0.051385887,0.0042370902,0.5053214
0.56921893,0.11336084,0.13177985,0.17001817,0.1622628,0.20727806,0.16535905,0.14636476,0.17461336,0.15042152,0.16952422,0.049962666,0.20390311,0.20258696,0.061635196,0.035200857,0.13686976,0.058040824,0.04426458,0.014692921,0.18763137,0.22550836,0.012703289,0.0024117562,0.026464585,0.16417329,0.11962585,0.23001195,0.10860035,0.11073795,0.14143096,0.21927993,0.21272932,0.089713946,0.16434842,0.13770853,0.027732773,0.0034916082,0.19656022,0.14686936,0.20141232,0.0018517515,0.19324495,0.09912534,0.04907785,0.17936748,0.14808264,0.16437851,0.112726584,0.018297188,0.0933689,0.5387796
0.30586338,0.22017607,0.05584914,0.064340115,0.090247184,0.068952195,0.089224175,0.008748788,0.16903405,0.23056246,0.1562302,0.0881494,0.24126217,0.06082827,0.13560618,0.117638126,0.07315076,0.19981916,0.005624395,0.21964823,0.016660651,0.12411586,0.23876946,0.037619498,0.14477563,0.0952158,0.15936239,0.0038049615,0.083896026,0.12390728,0.090338275,0.05921824,0.07129557,0.0663709,0.20567122,0.22697105,0.13930315,0.028579924,0.111868046,0.07327057,0.060666613,0.223484,0.21860264,0.08563864,0.21338591,0.22141331,0.13168064,0.15169808,0.19956869,0.18175535,0.013900595,0.51003516
0.8876825,0.0035867866,0.21924901,0.12895808,0.1352803,0.20035075,0.040898833,0.053336825,0.0627513,0.009162073,0.2409919,0.1703739,0.14958967,0.22370431,0.16055459,0.18904147,0.0966326,0.123205915,0.16292432,0.00056898047,0.23552695,0.097923994,0.15646137,0.11441113,0.033153802,0.095356725,0.20348673,0.13567814,0.22308117,0.19579819,0.021504253,0.20902866,0.20982164,0.023997262,0.21010783,0.11512138,0.18369299,0.097789995,0.0064036394,0.02155507,0.18604752,0.11069882,0.12675492,0.16543478,0.06291663,0.038450446,0.023776893,0.009442206,0.14406677,0.16699596,0.021424776,0.5373038
0.5459184,0.20335016,0.030002711,0.058871094,0.08696768,0.016311705,0.012153707,0.034995604,0.10197538,0.13924904,0.1264969,0.014452663,0.21395703,0.09924062,0.19002675,0.046209797,0.08979979,0.026799716,0.10595051,0.0510091,0.20607743,0.11770092,0.18243995,0.16278203,0.23521866,0.08219475,0.1379297,0.13915709,0.21724887,0.19372417,0.073614195,0.19186674,0.11336527,0.18658571,0.16088708,0.21577913,0.09791926,0.07851556,0.14627983,0.016728204,0.2254546,0.21522829,0.08735449,0.23246151,0.103627585,0.14087492,0.12126123,0.038890243,0.13858117,0.14987378,0.18502174,0.5435781
0.36882436,0.13574992,0.24812992,0.23124266,0.07515778,0.029059121,0.0133406,0.034866694,0.012212832,0.18280011,0.16759597,0.1079262,0.15661213,0.00050821935,0.079970926,0.15847492,0.035727393,0.15067701,0.23613065,0.21335553,0.12616453,0.123823404,0.23342441,0.0761443,0.12228448,0.22754867,0.011279911,0.17888801,0.022692213,0.16247542,0.11965425,0.11398727,0.1407486,0.18942963,0.23874083,0.059776973,0.22128305,0.01336624,0.12845749,0.094962314,0.23080197,0.03963026,0.024055902,0.24143602,0.08227124,0.039067954,0.09679387,0.026439372,0.12678222,0.12983994,0.05911776,0.5212732
0.50606644,0.17158775,0.14992712,0.26605558,0.25664455,0.033835795,0.054955818,0.1034781,0.043238115,0.09136954,0.26100245,0.049484517,0.048155393,0.03167742,0.05019674,0.15510626,0.19317219,0.011225146,0.09814212,0.19669911,0.15007706,0.04269849,0.23452565,0.13227633,0.14484183,0.16204782,0.067341655,0.23079486,0.03805896,0.03178141,0.2300091,0.072406776,0.027456962,0.021615034,0.23206213,0.018566372,0.16521658,0.12293659,0.2363854,0.10462729,0.053193033,0.22631691,0.083689354,0.1830376,0.09500717,0.026224459,0.15285547,0.11452468,0.07534357,0.054581463,0.15346476,0.5201154
0.09756862,0.15865359,0.23657963,0.025391884,0.1978188,0.18628839,0.04938218,0.055210605,0.08354394,0.13912874,0.20441799,0.11510607,0.081297584,0.15850526,0.09924209,0.020345746,0.12993596,0.11147063,0.15336727,0.0008553713,0.20918319,0.026505537,0.13069332,0.09999344,0.18396118,0.20461504,0.19267309,0.16918188,0.013013773,0.1995499,0.056587968,0.22313683,0.23462178,0.2363191,0.07617546,0.061434235,0.10214967,0.07493591,0.05637209,0.19076177,0.16105747,0.11145506,0.17820953,0.15036276,0.07039055,0.083195746,0.08421514,0.12880652,0.1872039,0.06374037,0.11502268,0.5066442
0.5999497,0.017003302,0.023798974,0.1095265,0.21972755,0.1993607,0.026774075,0.0018964994,0.20976321,0.00046972028,0.07319559,0.19164969,0.11476347,0.023791796,0.21629775,0.16911262,0.11346184,0.11540279,0.06882639,0.23598926,0.21987261,0.21794589,0.11721012,0.17804497,0.01418296,0.21888903,0.03528435,0.173792,0.14698142,0.1966041,0.05072032,0.12559041,0.17179495,0.23408069,0.10389488,0.1168597,0.1891536,0.010229479,0.02980046,0.046894208,0.14422306,0.17121658,0.15336318,0.15311979,0.11270921,0.105682656,0.12729812,0.13499823,0.012999466,0.13234518,0.12779915,0.50519544
0.2517007,0.090191826,0.14929211,0.047351133,0.23018359,0.0812614,0.057105564,0.18015438,0.16990925,0.12217014,0.09517525,0.20921859,0.1784756,0.077617116,0.10947023,0.11254862,0.004969759,0.06972424,0.21257137,0.21080233,0.15531844,0.21828385,0.18588379,0.1675047,0.11059105,0.202519,0.13134481,0.15953435,0.22141644,0.13876225,0.108014815,0.15963766,0.0711608,0.10316303,0.04744262,0.047386646,0.12680948,0.2146621,0.11242383,0.08933811,0.11638263,0.12255405,0.050289087,0.15162477,0.16534059,0.124647595,0.028121455,0.054400746,0.012963132,0.1580518,0.23187226,0.5002706
0.11964682,0.15923281,0.17778662,0.14933711,0.013239749,0.06287891,0.03258629,0.15679751,0.19138765,0.21129848,0.029243216,0.12708989,0.0028380856,0.13513744,0.042838424,0.027957445,0.1782134,0.09855883,0.21049632,0.12356889,0.12216069,0.052795798,0.05946944,0.1416755,0.19243775,0.15009369,0.017852524,0.084368296,0.07665536,0.110477716,0.23163247,0.028106365,0.18366954,0.19991222,0.020361004,0.18544148,0.1992067,0.13901813,0.19606045,0.17426245,0.050545156,0.22877884,0.18126151,0.0739742,0.05350603,0.14482927,0.1052472,0.1626896,0.23128024,0.043039277,0.20887296,0.5062764
0.59359205,0.008085904,0.20271254,0.14233969,0.010799921,0.07284246,0.15521894,0.009893567,0.045407932,0.16126803,0.19383048,0.0022016782,0.12678543,0.19865954,0.051396333,0.025754116,0.10798098,0.22834224,0.19904967,0.17258961,0.14280044,0.1720782,0.19643304,0.11161362,0.1964501,0.17171402,0.057632536,0.057126805,0.11528666,0.03839966,0.08406158,0.083491035,0.13226269,0.1606239,0.18860772,0.22710226,0.18601732,0.11154232,0.059102803,0.05943686,0.1853754,0.19673283,0.19216952,0.10560257,0.037833832,0.052927535,0.20022798,0.21271373,0.17609598,0.08498837,0.11529897,0.5449231
0.21187867,0.14759065,0.24418196,0.06408418,0.24852362,0.24216379,0.09532933,0.12890464,0.07823086,0.14489236,0.0016684728,0.16004483,0.13799727,0.060281005,0.06434095,0.018511243,0.048855662,0.1899246,0.06048271,0.05721458,0.10347191,0.024118474,0.23015252,0.029154386,0.15516293,0.07908451,0.09547158,0.13222799,0.20195161,0.24722922,0.16868742,0.16099185,0.0348217,0.24170363,0.11928203,0.1316945,0.105040416,0.08399894,0.0317299,0.02531796,0.16408595,0.15544312,0.17921992,0.14024973,0.095259346,0.16562873,0.09923606,0.1223564,0.21716018,0.15596649,0.13471149,0.5125823
0.7064455,0.19439188,0.10697706,0.0002851156,0.049366217,0.08435385,0.09464481,0.079513475,0.18432368,0.04782188,0.09114058,0.096421026,0.15767927,0.14588498,0.00060140423,0.099002294,0.22005922,0.012009258,0.063404225,0.17820835,0.114330135,0.13788655,0.24842544,0.21137281,0.07163603,0.2607164,0.18176517,0.031886403,0.08673964,0.0,0.051634092,0.05982903,0.116773285,0.1088202,0.02528833,0.22649601,0.20295747,0.17321315,0.15901755,0.26237684,0.09348187,0.07572589,0.19133605,0.008897391,0.19911386,0.10048283,0.25207606,0.03735221,0.104886234,0.07674334,0.21654727,0.5173983
0.6309568,0.07426507,0.046658285,0.13409334,0.103622764,0.08132872,0.14261886,0.20308706,0.10550895,0.08815903,0.15668309,0.16155005,0.22289404,0.034713134,0.015405328,0.20240784,0.22062722,0.18869957,0.22259997,0.1918632,0.04243658,0.17514376,0.10883506,0.210059,0.16716573,0.0035055852,0.18773949,0.18300329,0.20068304,0.06420224,0.17369907,0.18609338,0.0754508,0.21323548,0.0029483056,0.024560997,0.14484492,0.060112376,0.031925756,0.023859384,0.16134238,0.13436045,0.096200004,0.14252798,0.18774159,0.022735002,0.090504915,0.1954992,0.077325724,0.005171184,0.1702123,0.52156496
0.24067545,0.106552735,0.091482125,0.03227102,0.07684264,0.21936525,0.20279017,0.053789686,0.17169318,0.02102801,0.032247834,0.1530704,0.12305208,0.027485617,0.23990005,0.15796779,0.123312265,0.1263381,0.16352953,0.06905358,0.10457496,0.12268312,0.24351366,0.10539258,0.059526037,0.0,0.09892272,0.22173932,0.16888174,0.17612676,0.14123741,0.20751193,0.062012978,0.24239954,0.007675892,0.051955253,0.026519611,0.17272319,0.12516019,0.08821877,0.16443224,0.13167983,0.20775674,0.059679903,0.15139039,0.22531821,0.0028836294,0.06340921,0.21778853,0.19130036,0.10994332,0.5127847
